review_seq,total_score,review_content,reg_date,images,writer_display_name
1796584,3.3,"The vibe is good 
It doesn't taste that good. The food is a bit salty
You can choose less salty 
The person serving is a bit disappointed and the taste is a bit disappointing",2023-06-05 20:34:01,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/230605203344429(0).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/230605203344430(1).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/230605203344430(2).jpeg",Zz88
1921045,3.0,"The truffle was delicious and the black pasta was too salty

And overall, it's too expensive, so I'll see why it's expensive",2023-08-07 11:48:11,"https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/75e858562bdd4b38adb593a64f9ee25f, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/2e38c47da7fb4bc4a93bef21dd2ce9d4, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/14ae0a1778d0499f876299abd4fb1e95, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/6eaf5ac8300d4ff3847c53b1886355d7",jtk111
1920829,3.3,"The food is generally delicious
It was a bit salty for me~~
The store is rather small
Parking is especially uncomfortable",2023-08-07 09:24:57,"https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/649815f08c63435f93513ac0aa0e427e, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/26b72d5598804ddb8129395a947e8dee, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/68bcb81cfe9b4a6bac7ce39a2f42be15",예은예진예준 아빠
2512624,3.3,"The food is fine, but the service is somewhat disappointing.",2024-03-01 19:44:34,"https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/81867f31ae4946aa8157fecb05a75094, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/0434837fc3f44218bc5edf242d4a4641, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/35b0fdf4a97b4923bff8139727882b21",스떼시
2558090,3.3,"I went to a pasta restaurant listed in the 2024 Michelin Bibgurman. 
I liked that 1 glass is a must and there's non-alcoholic drink
I had red shrimp pasta, steak, and gnocchi
It had a umami taste that reminded me of a very luxurious shrimp snack..The noodles were cappellini noodles, but it was a fascinating taste when I first encountered a warm cappellini.
Nyoki has a savory taste, but I liked it because the sauce was thick
The steak didn't taste bad, either.",2024-03-18 22:18:29,"https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/c02d17a18d2141d3a909b138b2a5605b, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/cb566f6bf6e747f28657a5b686cdd961",범희내려온다
1765147,3.3,It was delicious!!!,2023-05-17 21:13:03,"https://image.toast.com/aaaaaqx/rv/s7Agu-DWOBS3tEKBkEHyeRA/230517211252050(0).jpeg, https://image.toast.com/aaaaaqx/rv/s7Agu-DWOBS3tEKBkEHyeRA/230517211252051(1).jpeg, https://image.toast.com/aaaaaqx/rv/s7Agu-DWOBS3tEKBkEHyeRA/230517211252051(2).jpeg",캐비
2198947,3.0,"The atmosphere is good, but overall, it's a restaurant that doesn't want to revisit.
First of all, I don't know if the pasta taste good enough to give you this price. It's a drink per person, but the price of a drink is almost the same as the price of pasta, so I thought it would be better to order pasta or other food. I sat on the terrace, and you said it wasn't cold because of the construction, but it was cold. Those who sit on the terrace, please dress up.",2023-11-22 11:44:05,https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/231122114014218(0).jpeg,뿌징뿌잉
966999,3.0,"It's too salty! I usually eat salty food, but it was too serious here... The service is good and the view is good, but I have no intention of revisiting it because of the taste. I've never tasted this salty before. Both menus are salty",2022-10-21 07:32:53,,솔직덩어리
71751,3.5,"The food was really good and the staff was kind, but it was uncomfortable because the chef in the kitchen kept not wearing a mask ~ I think we need to improve on this",2021-08-12 01:54:00,,Ramii
2626865,2.8,"It's my favorite place, but there are many things that have changed since I visited it after a long time. It's chaotic and I think the unique atmosphere of egg and flower has disappeared. The new menu galbi ragu was not good for my taste and the rest was fine. I don't leave reviews like this, but I don't think I'll revisit it.",2024-04-14 11:23:11,"https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/892b9415d69449de863b8847a38ea9ea, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/c50fcc25ad5e4d47b3fddc9f20b86da0, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/76eedc7943af474abd87685bb8a8956f, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/6d617170df2a49db871bfc1e99bc34b5, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/f1693dd27a684cff8410838f7ae0f2b4",솜돌스
135904,3.5,"It's good. It's seasoned well, so I ate it less salty 
 I was worried about Valet, but it's good",2021-10-26 10:15:09,,AAM
962430,3.8,"It's good. Good, good
House wine is good too
The store wasn't big, but the table space wasn't narrow, so it wasn't noisy",2022-10-19 21:11:04,,jenut527
29159,3.0,"I had high expectations for raw pasta, but surprisingly, among the businesses I visited, I was disappointed with the texture of the noodles. All three pasta dishes tasted too strong, but in terms of atmosphere and service response, they were perfect.",2021-05-30 12:13:21,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/210530121130361(0).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/210530121130363(1).jpeg",Rationale
2539134,3.5,"Except for the lack of bread and service 
Not bad
It tastes so good
It's good to come to the anniversary because of the atmosphere",2024-03-11 22:30:33,,외로운 식도락가_54586
2183453,3.3,"Pasta and salad were deliciousten thousand
I ordered a bottle of wine, but the service wasn't good
I asked you to change to another seat because it's a corner seat, but you said you should have made a good reservation There were only three empty tables until we left...  There were a lot of empty seats, but they didn't change it.
I don't even know parking...Ask the parking team...$ It was delicious, but the service was so disappointing!",2023-11-16 19:56:30,https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/92882a4743ea47a1895b4e8b6a2361a9,러블리씬1
2557162,3.7,"I'm having a great time.
There was nothing lacking
There was nothing more than that.
I'm going to enjoy it comfortably!",2024-03-18 18:29:55,,여유로운탐험가_782892
1756858,3.7,"The food was so bad..
Red shrimp pasta has a strong taste of dried shrimp
Galbi Ragu was too salty….",2023-05-12 17:22:33,,JJOOHHYY
1989565,3.5,"It's good. The atmosphere is good. I was able to focus on the food The staff is kind, too",2023-09-01 17:29:31,,MDCC
592349,3.5,"The taste is above average and less accessible, but it's worth visiting at least once",2022-07-08 22:39:07,,멋진 마스터_47378
2114886,3.7,"How should I say it? It was Michelin, but I was so excited that it was normal",2023-10-21 21:53:17,,지혜로운 맛사냥꾼_16640
1675102,3.7,Raw noodles are delicious. It feels like the serving process isn't set up yet,2023-03-21 07:36:29,,옴뇸뇸냐미
1041327,3.2,"The Caesar salad was salty.
The pasta was seasoned a lot, too",2022-11-06 20:32:56,,탈퇴 회원
1479720,3.3,"I enjoyed the lunch course on Christmas Eve 
The steak was cold and tough and smelly. 
The pasta was good enough to eat. 
The food was served about 20 minutes later than the reservation time. 

The service was excellent. 
I'm not going to revisit",2023-01-05 01:31:15,https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/230105012926475(0).jpeg,비범한 식도락가_26642
2561105,3.7,"It's delicious
too much to eat
a place worth visiting at least once",2024-03-20 12:14:19,,쑥향이
1172117,3.7,"The food tastes good.
It's a taste you can't make at home",2022-12-02 10:06:14,,카멜레온7
509609,3.5,"Vongole pasta and
Red shrimp recommendation
Nice atmosphere, nice staff",2022-06-01 13:54:55,,야채토끼
1814890,3.5,The food is delicious and the store staff are all kind!,2023-06-16 23:54:17,,꿈꾸는 식객_5086
1814181,3.8,The atmosphere is the best. The pasta in the neighborhood is better,2023-06-16 19:47:15,,hoddi3
1217782,3.8,It was a lot and I enjoyed the meal.,2022-12-08 22:06:10,,만두구신
2091306,3.5,It was a shame that there was no explanation,2023-10-11 20:52:10,,셈ㅇ팍
1380050,3.8,It's very healthy and delicious. Good!,2022-12-25 20:39:41,,영댕입니다
1658885,3.8,"It's good. The atmosphere is good, too!!!",2023-03-11 19:15:34,,소피아 박
2043204,3.5,I was sad that there was no coffee,2023-09-22 16:51:39,,파정
2255388,3.7,It tastes good... Parking is,2023-12-12 13:44:04,,여백만들기
188028,3.5,It was okay.,2021-12-09 14:35:01,,Nayeon kim
1493105,4.0,Raw pasta is delicious!,2023-01-06 23:01:39,,똑똑한 맛사냥꾼_81043
2202681,3.5,The atmosphere is good,2023-11-23 22:32:22,,리터랏쳐
2333683,3.5,It's delicious pasta,2023-12-30 20:30:20,,밝은 셀럽_22117
2127791,3.7,The view is great!,2023-10-27 14:45:40,,청연후
691307,3.5,It's good,2022-08-08 12:03:30,,먹보존버
2518297,3.5,I'd love to.,2024-03-03 15:43:11,,세미온
1663311,2.3,"It was my second visit. I called you after contacting you via wire in advance because it was about 15 minutes later than the previous reservation time. The person in charge who answered the phone was informed that there would be no problem if the meal was finished by 1:30 so I recognized that. As we chatted, time flew by, and I was told that the female server who was in charge of our table at 1:20 should be away by 1:25. I answered that I would wake up in five minutes and the time I was guided by the wire, but they firmly said no because there were customers waiting for our table. Several tables in front of us were empty. The table by the window that we reserved. Our table by the window
A total of 3 tables were empty, including. Of course, each restaurant has a table operation method, and I understand that they are assigned in the order in which you made a reservation through a catch table. I don't think there will be a third visit because the server, who refused with a firm smile despite the answer that he would wake up in five minutes to empty the wine left in the glass, is personally unpleasant.",2023-03-14 07:34:58,https://image.toast.com/aaaaaqx/rv/sundefined/230314074027210(0).jpeg,솜솜26
1866116,3.5,"Maybe because it's raw noodles, the texture is very chewy and it's really good~
However, I felt that it was inflexible that I could not enter before the reservation time, but it is a business policy, so I don't have to go exactly or if I don't like it, right? ^^ 
As soon as I entered the entrance, I was guided to a corner seat, but honestly, I don't think this seat is a good place for anyone to sit in. I thought maybe we should just get rid of this table. I made a reservation at the same catch table, but I feel like I'm being discriminated against from the beginning..It wasn't good, but I was satisfied because the dishes served were very delicious.Since it's raw, it's expensive and the amount is small..If you want to eat full, your wallet will be stolen.Haha 
The bathroom is also inside, but...I was a little shocked that it was shared between men and women... ...and I was also disappointed that pickles had to be requested separately. Isn't it supposed to be served as a basic pasta restaurant...
Liquor prices are high overall. 
As I wrote it lol, there are many things that I'm disappointed about other than the taste. I don't know if I'll revisit 
I'll have to go to another pasta restaurant before I decide.",2023-07-16 16:45:43,,유니야앙
259760,3.0,"The store is clean and friendly and nice. However, it's a shame that the noodles and sauce are not harmonized because they are played separately, and the taste of Ragu is ambiguous.",2022-01-18 14:52:57,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/22118145245019_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/22118145244838_rv.jpg",러브파스타
2604513,2.7,"I remember a good visit a few years ago, so I went again, and I was very disappointed. 
1. I think tap water is the basic water provided, but I felt the unique smell of tap water. The company I was with couldn't eat anymore because it hurt my feelings...
2. It's generally kind of you, but even though it was a weekday daytime when there were no customers, you said that the usage time was 1 hour and 20 minutes as soon as you sat down (I already checked when I made a reservation), and you asked if you could give me more cups from the next table, but I heard that the service was too tight.
It was more than 50,000 won per person, so it's not a cheap place, but I don't know if the food was exceptionally delicious for the price, and overall, it wasn't a good dining experience.",2024-04-06 19:27:55,"https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/5e612c1917cc4885bdbe97ff482d8b9a, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/331d04cb664a4ce4a989f433526d7566",eejayy
605396,2.5,"I've been wanting to go there for a long time, and my acquaintance told me to go at sunset in the evening, so I made a reservation for 7:30 with a friend from the province. First of all, I thought parking was possible because the valet was written, but I went to a nearby public parking lot because I said no, but it was full because it was Sunday, so if one comes out, one will go in
I called the store because I couldn't get a valet, so I was waiting, but I don't know when I'd go in, and the last order was 8 o'clock, so I had to come by 50 minutes, but it was our fault (?) that the person who picked up the phone had to say that because he was in a bad mood and didn't come at the time
But it's our fault, so we can't help it,
It was about 10 minutes late, and I sat by the window, and there are many reviews that the view is pretty, but it must be different depending on the seat. I didn't expect the sunset due to the weather, but the view was different from what I thought, so I was disappointed

I wanted to eat something delicious and feel better
The food we ordered was too greasy, so we ordered zero cola. Fortunately, the white kimchi pickle(?) was good for the greasiness 
It was the most delicious food on this day. Was the combination of the food we ordered bad? It would have been nice if you could explain the food a little more,,

The last disappointment is that the bathroom is for both men and women, and the hand towel may not be a big deal
I think it's because I'm looking forward to it,",2022-07-13 01:29:38,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/220713012914345(0).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/220713012914346(1).jpeg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/220713012914346(2).jpeg",히카루
2044131,3.0,"I've been tricked by yummy guys. It's not a special taste.. They say alcohol/non-alcoholic drinks are essential for dinner, but I didn't understand because it wasn't cheap.",2023-09-22 21:57:15,https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/23922215421569_rv.jpg,밝은 마스터_20912
917358,3.2,The taste is worse than the visual. By service. We can't set up tissues and we don't provide pre-meal bread. The service quality is low compared to the price of pasta.,2022-10-08 14:57:59,https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/22108145459047_rv.jpg,wang yanni
2102525,3.2,"It has an Italian home-style feel and tastes good, but the service and the restaurant inside are disappointing for the price.",2023-10-16 14:09:01,https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/49cb42f32b9241c1a9da936e26551d4a,JK9999
729866,3.0,It's okay. The view is nice It's good to make the mood with a glass of wine,2022-08-19 20:33:36,https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/22819203234838_rv.jpg,리무형
1624086,3.3,It's good! I want to go again in spring when the weather is nice,2023-02-18 23:35:08,https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/230218233449188(0).jpeg,수와니이
780542,3.0,"Serving seems to be a part-time job, and Rush, a nearby office worker, is no joke at lunch. If I go again, I don't think I'll go to lunch. It's a good atmosphere for a day shower, but it's sad.. The food comes out slowly because of the rush. I don't know in the evening",2022-09-02 09:50:03,,Snx6ieage
2596940,3.3,"A perfect place to enjoy unique pasta and Namsan and night view! But... The window is not even a barrel window, and it's not cleaned, so you can't see it well, and the pasta is delicious, but it's a price-concerning taste...",2024-04-03 11:08:53,,유명한 개척가_56494
1191078,3.0,"The staff are kind and nice Rather than saying that it tastes really good, it's not bad I'm thinking of using the terrace when the weather is nice☺️",2022-12-04 19:36:06,,꼼꼼한 마스터_84195
2564539,3.3,"It was my first visit~
It was nice because the seats were bright and not stuffy.
The menu is Caesar Salad with poached eggs?Wow, red shrimp?I had pasta with red and white wine
I liked the salad because it went well with the accompanying one and was fresh. I thought I would burst the egg yolk and eat it together, but do you mix it when the yolk is cooked?I didn't eat it~
The pasta was more seasoned than I thought. That's why there must have been a weak seasoning on the menu. I didn't feel like it goes well with wine, so I was personally disappointed.
I think there were more menus than I thought, but next time I go, I'll try something I haven't tried.
When I leave, the boss?Thank you for this kind explanation :)",2024-03-21 22:30:32,"https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/fd8386832e0346c784bae2c4c787642e, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/c308a62d79634b6998f0eb38f2c27b86",양토롱
2086976,3.3,"Make sure to select the option lightly. But it's still simple. 
The taste of raw noodles, the degree of cooking and some sauces are excellent. 
The cream sauce line is a bit thick and greasy. 
Baguettes that need to be ordered separately are very dry without any taste. 
I'm sure there's a good view restaurant.. Maybe because of the large number of people, it feels a little noisy rather than calm. 
There are too many restrictions such as alcohol order required, limited time, reservation fee, parking reservation, and non-alcohol can only be ordered in bottles, making it difficult to enjoy a meal comfortably. It's not a recommended place if you want a comfortable and relaxed meal and chat.",2023-10-09 20:22:36,,수풀
1626696,3.3,"1. Order Laurent Perrier with glass wine
   ---> Sparkling Wine Glass Upgrade Required
            The Michelin Guide Seoul is the best place to visit
            Wine glasses also need brand glasses that are average
            It's good to have a few other forms as well
2. Sparkling wine serving temperature check required
    - The glass isn't good, but the temperature is about white wine
      The freshness of sparkling wine disappears quickly

So, after champagne, it's white
No Red Wine Order
    
* The food was delicious.",2023-02-20 13:27:20,,peaceful mind
2249276,3.3,"Location
1. It's not a restaurant located in an accessible place, but the view is definitely guaranteed.

Food
2. Too much sand was chewed because the seashells were less harmful
3. Other foods are usually delicious
4. There are not many kinds of wine, but there are not many. There are different types

Service
5. No knife is given in food other than steak, so cut with a spoon and fork
6. It's not a restaurant that fills up the wine glass when it's empty

a general review
Not enough taste and service to revisit.  But it's a good restaurant for young couples to date.",2023-12-10 17:43:58,,고려용
1750516,3.3,"Wow... Egg butter lemon something pasta is so salty. Seriously... It was possible to ask for a weak liver. I wondered why there was such a thing, but it was a pity that I didn't do it weaklyAnd the taste is.. Maybe it's because I'm a commoner, but I can't keep up with Michelin...
Waiting outside until 5 minutes before the reservation time and going inside.. If you have a reservation, the seats are already set, so come on time. If not, wait in the alley with other customersHaha
The atmosphere and view are good!",2023-05-08 10:42:50,,최종헌
1729241,2.8,"I carefully checked the instructions before the visit and knew the meal time, but after eating, an hour and 20 minutes were too short than I thought😭

I have to leave after eating from 6 to 7:20, but the steak I ordered doesn't come out until 7 o'clock, so I asked and they said it was coming out,,
I had to hurry up and eat steak and leftovers in 20 minutes. Even at 7:20, a staff member comes and says, ""We're going to receive guests next time,"" and asks them to wrap it up!
It's a form of ordering with a tablet, but I asked if you didn't know there was a drink in it, and it came out then!

And the other food I ordered was generally above average, but that red shrimp spaghetti in the picture smelled like flour. I thought it was because it was raw noodles, but it wasn't my first time eating it, and the other pasta I ordered was okay, so I don't think it was a problem. 

I don't think I'll revisit it because it's disappointing and disappointing in terms of service and taste.",2023-04-26 06:20:38,https://image.toast.com/aaaaaqx/rv/s7Agu-DWOBS3tEKBkEHyeRA/230426060055208(0).jpeg,viic
2137000,3.0,"The seats near the kitchen in the back, not on the terrace, felt like eating in a small warehouse. The food was okay. But I didn't feel good because you told me to leave my seat for the next time. When I make a reservation for a restaurant with a reservation fee, it's not just to experience the taste of the food, but I don't know where I can go even at the risk of being unfriendly…🤔",2023-10-30 14:16:28,,남다른 셀럽_87139
1397422,3.0,"It was good to taste a unique pasta that you can't taste anywhere else, and it's definitely delicious because it's raw noodles
Our seats were near the door, so it was a bit uncomfortable and cold
It was a bit disappointing in terms of price and service
It seems to be a bit of a hindrance to customers who are trying to start their meal pleasantly when they come in and explain that there is a meal time limit",2022-12-26 22:21:28,,아름다운 마스터_49192
2468916,3.3,"First of all, the interior has changed to casual, and it's changed to take orders with a tablet. Personally, I think it's better to come and pick up the previous interior and direct orders. The taste of the food seemed a little weak, so I was a little disappointed, and in the case of carpaccio, I think there was a performance with smoke before, but it was a little disappointing that it disappeared.",2024-02-14 22:27:32,,여유로운 맛사냥꾼_40955
1855762,3.3,"Even though I ordered a bottle of wine, the usage time was limited to 1 hour and 20 minutes, so I had to eat and drink pasta and wine in a hurry without time to talk, so it would be nice if you could apply it flexibly for about 2 hours when I ordered a bottle.
The restaurant is too short to order wine as a bucket, so I think it's better to just eat.",2023-07-09 20:07:15,,문쎄리공주언니
2343485,3.3,"The hall staff was kind There was a pillar and a seat was divided 
The sound was distracting because it was close to the kitchen. I paid the same amount of money, but it felt like I was eating in a different atmosphere. Bruschetta was delicious
I didn't like the taste of pasta and steak 
Considering the composition of 180,000 won, there were a lot of things that I was disappointed with 
It's enough to go to a place with a good seat and a good atmosphere, but I didn't feel the right amount",2024-01-01 22:27:39,,호야꼬
2416602,3.2,"I'll take a reservation for 1:30
Last order at 2 o'clock

It's not as good as I thought.
I ordered steak
He gave me two knives
You're so talkative..

Then, like an apple
Do you eat with a fork?",2024-01-26 15:34:33,,오밍17
294593,3.0,"It's too small. It should be about 3 bowls;;
I came home and did the second round
If you don't like salty food, if you ask me to make it weak, they made it weak, so the seasoning was very good",2022-02-06 21:32:28,,나난7
1549496,3.3,I was a little disappointed because it wasn't as delicious or special as I expected. I didn't feel anything special about raw noodles. The atmosphere is good and it's good for a date.,2023-01-14 09:08:54,,Crystal99999
478152,3.0,"Each person may have their own taste, but the ambiguous incorporation of Korean food did not seem to blend in. I'm almost done with the food.",2022-05-17 15:44:05,,후루비아
360205,3.0,"It's good, but there's no kick that's lacking? If you're looking forward to it, you might be disappointed, but it's worth visiting",2022-03-14 16:04:18,,마르티
1725236,3.3,"It's good, but.. It feels like the price is going up..
You are too kind, but the short time limit makes you impatient",2023-04-23 14:10:38,,올챙이0510
2105771,3.0,"They're doing face removal work in places where people go back and forth at the entrance of the store, not in the kitchen. I have no intention of revisiting.",2023-10-17 21:20:06,,정직한 맛사냥꾼_66992
2165963,3.0,The plate was too small to eat pasta.  It was uncomfortable because I didn't pick up serving spoons and forks,2023-11-10 18:15:39,,친스쿠킹 
21878,2.0,"I made a reservation at 12 o'clock and left. The food is the best. It was so good. 

Ricotta and sundry tomatoes were good enough to ask for more It was so good, the generous biscuit had a lot of shrimp smell and I don't usually like red shrimp, but the perilla leaves on the ragu were really perfect kicks. I enjoyed the food and they gave me a lot of tiramisu, so I was really full The food was really good.

But there were a lot of regrets.

I was guided to the second floor and sat down, but the song didn't play and the server came up late, so was it open? I had a doubt that. 
Was it included in the course because you gave me sparkling water when you first brought me a drink? I drank it without asking, but it was included in the bill.  

 The gap between the back table and the back table was so narrow that I could hear the story too loud and the dummy nator moving very loud I was so nervous while eating that I asked the staff to sing separately, and they brought a speaker in the middle of the meal and played the song. You made a mistake of spilling sauce on my pants while cleaning up the dishes after finishing your meal. 

When I came down from the meal, the atmosphere on the first floor was so good that I thought it would be better if I ate on the first floor. 

It's a mistake that can be easily overlooked if you think it's a casual business, but the taste is so good that there are a lot of regrets about the service.",2021-05-01 22:35:28,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/2151223517705_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/2151223518123_rv.jpg",고기박사
1303164,3.0,"Order 2 pasta and wagyu meat
Pasta is a bit salty for my taste
Wagyu-sal is just fine",2022-12-18 22:53:09,,LGS777
1542624,2.8,"The atmosphere light service was good, and the raw pasta itself was good, but the taste of the sauce itself was too salty and too deep, so the taste of the balas was not good",2023-01-13 08:20:19,"https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/23113081723708_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/23113081724035_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/23113081724360_rv.jpg, https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/23113081724683_rv.jpg",푸른삼척
2405924,3.0,"It was fun because there were many unique foods and the combination was good. The taste was salty, but the herbal scent was good.",2024-01-22 12:23:14,,착한 식객_3878
1660687,3.3,"Please reserve a window seat
The food was good, too
Pesto steamed clams are really good👍",2023-03-12 15:09:03,,cheyyj
2226917,3.0,I think it's much better when it's on the floor before and when it's on the menu.,2023-12-02 20:45:18,,맛이있다요
2226018,3.0,"I love it
It's so delicious
It's a great atmosphere
I really want to go again",2023-12-02 17:41:41,,오마카세 박
1182826,3.3,"It's delicious, but there's a time limit and the restaurant is too cold..",2022-12-03 20:14:33,,seungnii
2511840,3.3,The food speed was so fast and overall it was a shame.,2024-03-01 15:54:20,,goro24
319533,3.0,It wasn't our style,2022-02-20 10:57:33,,핑크루피맘
2172246,3.2,"The food is delicious, but I'm not sure if I'll go again because it's unkind",2023-11-12 17:21:58,,모찌얌
1650873,3.0,It's a shame that I couldn't visit for the first time even though it was a revisit..,2023-03-05 22:21:12,,길핫트
440664,3.0,It's just so-so,2022-05-01 12:29:20,,Erincho
1844170,3.7,"The view is good, but the taste is just Western restaurant",2023-07-02 20:52:49,https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/230702205310447(0).jpeg,뽀름뽀름이
1732754,3.3,Caesar salad was good for appetite and both pasta and liver were good. I think the atmosphere will vary from seat to seat. It was okay ☺️,2023-04-28 21:27:46,,최초롱
2500942,2.5,"- It has a strong scent and a strong salty taste. It's not a Korean style like Mad for xx, but it has a strong local style when you go on a trip. 

- Search for drinks. It's quite greasy. (Basic Dayot Cola 6.0)

- I didn't do much research because it's a Michelin restaurant, but there are a lot of honest comments on the blog. Try searching for the latest posts instead of the past in 2022.

-The plating is pretty.",2024-02-26 11:13:12,https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/a55075cb17da44078af5c4436cd1f8c7,발랄한 식도락가_88576
2071276,2.8,"When the capellini came out, it was hard to see the sauce dripping under the plate, and there were so many bugs around the terrace..I fell into the pasta while eating it, so it was kind of like that..
I don't know about Dallia Ddallie, but make sure to eat shrimp capellini lightly...!!",2023-10-03 16:01:55,"https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/5375b5b8ff924dd29803518059ae1fd5, https://ugc-images.catchtable.co.kr/rv/sGH-fb5s4R_O3VqK2Cu8qFw/3c6c401fc4644137b2cd697711917bd4",숭숭좌
1583876,1.0,"I was disappointed by the favorable reviews around me. I think it is right to notify in advance or ask for your understanding if there are any inconvenient factors in the seat. If you want to open at 6 o'clock and want an hour and 20 minutes limit, you should open at least before 6 o'clock. It doesn't make sense that we have to wait outside in sub-zero weather, not 59 minutes without waiting space. I didn't ask for your understanding and understanding without their own inconvenience or service spirit. Isn't cooking not only good at cooking but also in line with the service.
Dish is a mess overall. I couldn't eat it because it was fishy, too plain, or the balance was not good. The concept was raw noodles, but the noodles weren't that great. It is also questionable whether raw noodles should be made by kneading them within business hours, and why they use cell phones with their kneading hands. I think it would be too much to push the raw noodles as a concept while doing the dish's cotton condition and my face like that.",2023-01-27 00:08:40,https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/230127000835848(0).jpeg,Hhknb
1643499,2.7,"It is also closed 3 minutes late to inform you of the entrance 10 minutes before the reservation,
The price is 30,000 won per menu, but 9,900 won seems reasonable.

It's not a warm restaurant, so please refer to it.",2023-03-01 22:25:08,https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/230301222213384(0).jpeg,여수여
1609222,2.7,"The red shrimp caperini was the best, and the other food is okay
It's not that the restaurant is elegant or the atmosphere is good, but I think it's a little difficult for me to go on a date for the first time",2023-02-11 14:18:15,https://image.toast.com/aaaaaqx/rv/sGH-fb5s4R_O3VqK2Cu8qFw/230211141708953(0).jpeg,태식이엄마
